"","ABCB6","ATP5F1A","BCL2A1","C22orf15","CBR4","CDKN2A","CHMP7","CKS1B","CLDN3","COX18","DDB2","DDX27","DENND2A","F12","FAH","FAS","GGT7","GMNN","H4C14","HSD17B12","HYLS1","ITGB7","JAK2","KNOP1","LCNL1","LTA","LYN","MCUR1","ME2","MLH1","MLYCD","MOB3A","NCK2","NFE2L3","NMNAT3","OSER1","PARD6B","PGAM1","PGGT1B","PLEKHB1","POU2F1","PPP1R3D","PREPL","RELL2","SCNN1A","SCO1","SLC35A1","SLC6A8","SMAP1","ST7L","STIL","STIP1","TNFSF9","TP53I13","TTC30A","TXNDC9","YBEY"
"TCGA.D7.6526.01",9.51671586381585,12.1890102408741,6.5854401812153,0.759696431589282,7.44764888986286,8.62441888030592,9.1153898684344,10.6064998102288,12.3504914087763,8.56029146667986,8.17592098338077,11.6927598398176,5.47613356675654,8.9416222023119,8.7571603787176,9.0658148469483,8.31154340325099,9.0646231912238,9.81254265234061,10.5003390839192,7.75183600357634,6.29875748919269,7.26631677517779,10.289127836716,0.151874242184045,2.77650676768111,9.97800176452296,9.204885278899,9.88351703637587,9.3271698890935,8.24040115940553,9.38870897102042,10.6555934150769,10.3352302468594,6.18748064520449,10.3437052342263,9.51957237620448,11.6330438377675,8.08446199207387,10.8194866003224,7.07849376057449,10.025827858505,10.143348569759,7.78625991597442,11.2615174380022,9.55573429190999,9.36487999054095,11.4653373577702,10.1500459575615,7.10182560815819,9.13294730179763,11.7648139195074,5.08219923775027,9.06682698281321,7.01537521059333,9.2922133568922,5.91518634625359
"TCGA.D7.6527.01",10.1646552989693,13.5466431585702,7.29348796418984,0.695889559487049,7.23941835032756,6.66006032257209,10.4189269604616,10.1954876454572,11.445550161822,7.81299518026246,7.65000989960663,10.7896504545253,7.35158397381623,5.75403304360631,9.42185241738167,6.84463740587742,9.05085918162879,8.76237459215884,10.692404494512,10.6140699332147,7.49708414930493,7.7078834509178,7.91896506172023,9.58379248651759,0.151874242184045,4.59254435579857,10.802587019098,10.0434429045035,9.76262079436781,10.0337465171568,8.68631033487505,9.62991725991662,11.2182115189991,9.79553060504589,7.2234721272441,10.1359443377618,8.95496026786671,11.449732079472,6.57657298446654,9.97648722249824,6.82235087321325,7.0431706149957,10.3929276674833,5.7842333184736,11.7676659289819,8.90435076076652,8.45727355991282,11.0349364225859,10.0934107437587,8.07178792600118,10.3156664153796,11.7529639197962,2.78879421244162,10.1871187955469,7.8019489554926,9.49090681693295,6.37288244459189
"TCGA.D7.6815.01",9.43327328641301,12.764323888459,5.62114209435528,2.05131720030015,8.39290923786362,2.94318921091491,9.91155238609085,9.89315920113984,11.6200869823749,7.98883557796645,8.23317612796219,11.2092418015535,6.75670761310561,6.62273006588686,9.1444845635019,8.32455072347976,10.4338754510769,8.14930529406361,9.22620911688174,10.5113491239542,7.2904422595758,6.79988303683249,9.30940289798871,8.98605205037718,0.151874242184045,3.28719107811583,11.1590376419348,7.75492509790562,9.95427817548125,9.53398304305266,8.61537988548361,9.2152444326079,11.6874726272748,10.508460639986,6.90386462003527,9.77231383863367,8.10032007117283,12.0535306198809,8.37745020916101,10.8599633421412,6.68488110107365,8.27871691001823,11.0661584785298,6.8682967797905,12.3423064511814,9.15864964589606,9.58086644293645,11.8119190468082,10.8052295241711,8.33767378902481,9.79423938064679,11.7535151100377,3.96378361822198,9.10899730020538,8.66449033541902,9.35902307930191,6.82708163427577
"TCGA.D7.6817.01",9.52142935224994,13.7829002976149,6.55889097617063,3.44051911688429,9.48795889474104,5.02938955821266,10.5872377621211,9.59784254781227,11.1424991253437,9.05401804142106,8.19146390962299,11.2397431942373,6.82155994985775,6.74545883901117,9.16948389337379,7.76545631492631,9.3902617318386,9.24805184799171,8.77121304047708,12.0378941521301,6.67114607191342,8.65767203858377,9.44686919334533,9.85343174712273,2.23263422047312,3.94262868626258,11.136160617466,8.27446777904208,10.9385863293975,9.59552035850021,8.6802653424327,9.84359894991505,10.5751034975318,10.4804798661271,5.68656206928008,12.066724402659,8.75094629097931,11.6745780602264,8.64370704130147,10.9942412403263,6.92304922853359,8.61727716760478,10.5278705520368,5.86442898663125,11.0114969254204,10.2849648356337,9.41719641911109,10.5586578736046,10.0431070043096,7.19684060944241,9.8185614200973,12.3412796393284,7.02252122439148,8.79890917386636,8.86500768620041,9.0935801562665,5.44823687588627
"TCGA.D7.6818.01",9.51735760103723,13.0282528162855,8.47870578927202,2.25384571214215,7.72940701377794,10.5997395754493,10.1062266217914,10.1720430254448,11.8693030438001,7.61978675695444,8.17382081807699,10.1722272876861,8.5577086268739,7.93074438191811,8.33166029144299,7.54795195883106,8.92179215144247,9.56410065421792,8.8036293676509,10.5599768038507,8.54614918718331,10.0961045439412,8.56855282704092,8.99889626475188,1.10949173002787,3.88045377241021,10.8548141191452,8.40686601186809,9.78790047645816,9.11227612632728,7.56445640261903,10.4704136916571,10.2860357650345,9.60193157867153,6.90674377227682,9.69448654637403,5.94935195733505,12.4219922110886,8.12226705806597,12.3548435281555,7.3833093010717,7.51288510661516,10.1945363107964,6.49201302495781,11.7442360150193,8.68719395295932,8.42279954802562,10.2800924338403,10.1377126033198,7.03489323061006,8.96830275444697,12.5381404328653,4.61540457178661,10.7903012503632,7.3879874320153,8.64571525906519,6.73928011195897
"TCGA.D7.6820.01",11.4446324245983,14.1641204506151,8.20338531629324,2.27956207886803,7.66043644669249,5.95234392591738,9.88802397167381,9.47124545037481,11.1384813482491,7.84798155592253,7.97925436383671,11.3855643066795,6.99799938757351,5.24412281160431,8.95154308230125,5.82949142798761,7.3214001720972,9.00712493698632,9.51382719195671,9.68347178530297,7.45986165471893,5.94059878892837,8.30269567872815,9.21483381438682,0.151874242184045,3.36501854336959,11.0777626492026,9.00755739538135,10.1543814530862,9.19761707463722,8.81915443972569,9.87600128724198,10.8596802505401,10.1842873149428,5.72534385005153,10.2137661031622,9.18505391667974,12.6014338990483,7.93299222210826,10.9775030645441,6.59447873464786,8.26584453229937,10.2319073322731,7.46276558018631,10.2020361180429,9.07895354865252,9.36147359626408,12.6835599878299,10.4016501289385,8.01938895988031,9.86209146803915,12.8816294406212,3.20545303390334,9.90463479852434,7.80830733894294,9.49468794818535,5.41053293963305
"TCGA.D7.6822.01",9.32776801507667,12.18402087781,6.72272490625615,1.7371378912939,7.69041177341953,10.5281236742725,10.9472088944091,11.2758452831017,10.718835417308,8.55969897122056,7.9281560064791,10.8132824831752,7.31687526673693,6.05927030758462,7.9736916936546,6.97642692411113,10.3659972597768,9.09265009663938,10.5416266444973,12.3406920538931,7.96159092458036,7.36690569960688,8.67465400852258,7.73914220811061,1.56427641729333,3.58776059040696,10.7861010209901,8.04774728948622,8.83551290251535,10.0790067165593,7.92052330490128,9.47290890505161,9.56312317407045,10.033088760038,9.43479222522174,9.60950151640717,8.44316618102792,12.0447087162141,7.90437287302598,12.911448660638,7.75536652228336,8.29633707819124,10.5684032605729,6.27294594765725,11.6460802928327,8.40515598959788,8.96613188871819,10.7034113895067,10.6640232636819,8.43003240738822,8.96889767964398,12.1556015555817,6.91049863423765,9.54524870435126,8.4940517920773,9.46967865900869,6.54368521652858
"TCGA.D7.8570.01",8.25313871393314,13.3184634550565,8.68583621278888,1.52938238802135,8.02429876054196,3.85338833332336,9.74318629125457,10.0427760892046,1.14254388101758,9.32504136397754,9.94505582082805,10.9252265911584,6.14785833663374,6.76858487249156,6.84359614552856,9.59845815819635,7.7079339177333,9.05840595089684,8.16931197829857,10.1968928921683,4.94321398278541,9.45903756276129,9.25193776952531,9.77131715784493,1.30762347462186,6.02581633397295,10.7031865410538,8.33150060972851,10.1204471307201,9.45073422890834,6.53955387782975,10.4607787515097,10.1567436983084,11.4518268396252,1.95361151169683,10.234735875237,9.76912722313959,11.9079914661356,8.42668524740922,9.94803573110361,7.54166746183836,8.79736424136753,9.89888453820704,5.70531272979289,7.9698710818768,9.6810350378922,8.45203710430939,6.45120625299213,10.1608114103344,6.55245965263134,9.22066937904986,11.7135382107703,4.89298153516667,8.24206399124644,6.55860263015901,9.24519375472997,6.90056487403961
"TCGA.D7.8572.01",9.2979828627469,13.305660052069,7.87066121658343,1.56023341255044,8.3520707398271,5.74310673094955,9.81970159492285,9.10882140917085,10.0878116263043,8.99884293822731,8.10789069325118,11.4868854069332,7.61292060951646,6.10315020126892,8.29254721447364,8.0473886771745,8.58139758373741,9.26918374982052,7.06981772817203,10.9538600010829,7.28005265906894,7.65244067069674,9.06528844344596,9.72921177126948,0.936880672361174,4.48758760456746,10.4696296143076,9.31500666382289,10.0694276025207,9.72807876515518,8.45973017151614,10.2513630726731,10.8197698413187,10.5607329288297,6.03215480455208,9.88545524987331,9.64367719954809,11.9189664630319,9.38457388884794,9.23071896966226,7.85016832976602,7.98903426622287,10.510054434616,5.93367062749178,8.3937299097141,10.0526007949912,8.77622781035411,10.1402861787026,10.1709449931174,7.98335458077912,9.42149223935325,12.0984583113664,6.05599677189158,8.03682822497952,8.00322129949861,9.31010759864395,6.89042650404989
"TCGA.D7.8573.01",9.93700814799297,12.9747341771457,6.61148737411336,1.97336960211444,7.88924165106711,1.44208217789372,10.3675790485837,10.3385702480672,1.822201100428,8.5780105779632,10.4021139893187,11.7200052646542,6.79370697022447,2.13327250401167,3.96767688165657,10.0525351387783,7.80031004508497,9.01961222463182,6.25243410022289,11.0303958323492,3.80190516627424,8.72435062971647,10.2359126338396,9.4076342346896,0.151874242184045,3.50255020132978,11.1500581708984,9.18844896525345,10.1090643928112,9.74703747312279,4.51364453853572,9.60817764728174,9.91280005309286,9.93233176145666,1.261110602744,10.1882498949469,9.64914018843804,12.5070836734235,9.05215894773535,8.36978218303841,7.91481548982207,7.66463215811621,9.78489398461752,2.81589311426678,5.68009325308121,10.1170395897254,9.16007566921476,5.17054857218039,10.2788025593385,7.52654396648875,9.73480154524944,12.8502865882361,2.1644240570193,6.84359516571922,5.14849070328449,9.72217211065517,7.38390289212493
"TCGA.D7.8574.01",8.56801940700712,12.4224100599842,8.01296184594287,2.49514529920923,8.70442411114742,5.17719619768982,10.2786283947416,8.42237811200317,9.42473890577629,9.13848470423189,9.29105316036812,10.2527811402301,6.7826691661879,5.81702650936712,7.55103618944852,9.18736495222764,8.78451677233039,7.13983771735918,7.14351320834996,10.8666766928521,6.8702021334881,9.5013135937779,9.78976558609385,8.09018469290479,3.6194537095192,6.99553956410541,10.7710350653816,7.74089805598615,9.7148876776747,8.94693410636248,8.27128796374843,11.221003394381,10.6011255134203,10.5742324640448,7.51089852630747,9.39932380351147,7.60346081720256,11.091757188454,8.70754688455201,9.64865209454372,7.75187925226469,8.17329167514171,10.3546154262594,5.72321689662065,10.1013319527854,8.82848579090439,8.59089429065776,9.36441347146112,10.115561915178,9.40588452184714,7.78143750547853,10.754856480547,5.71505041914904,8.76170219094771,6.84626443106481,8.96016350631308,7.18722250693395
"TCGA.D7.8575.01",7.27924164314423,12.0153498651431,8.37253900465528,1.96339275885911,7.87389470869528,4.74126896547926,9.44389761839604,9.1309193336754,8.30482031287414,8.33714105790677,9.27892051323871,10.5282756773276,6.539088744379,6.55664554998573,8.25017779360871,8.35080992088508,9.61812186548311,8.65734342916068,7.18171760102073,11.245540052909,5.88911167030514,7.6762958000421,10.762187054893,8.45562880657913,0.645214150934548,3.38187060680009,9.81596386981821,8.73047669833236,9.31656471053359,9.44287550890128,7.81483285438118,9.78859467007594,10.1705277079072,10.4811998006945,5.93351776382058,9.60377699119935,11.6376657817721,10.8405358782192,9.32633321929739,10.8957834622647,7.16236098198959,8.63608765284133,11.4659205220624,5.66589149538973,12.6470887431307,8.91743408866817,9.88059747903055,8.29690109864083,10.3144297847922,8.11090931527995,8.84843114406402,12.5733386049552,5.6277371825396,8.73452610485714,7.96599732786611,9.64057752550694,6.4862651637271
"TCGA.D7.8576.01",10.3644647711008,12.6001195585114,6.3791329324181,2.50415811088777,8.9989688231427,2.81763657833414,10.5057981667588,9.21412139974126,5.105952122442,9.72031835566493,8.20139184053858,12.3048616279836,7.15628292363066,7.67759521219527,8.87188679875936,6.9496886360485,9.1744986609512,9.11682225362634,8.78397283067807,11.2127280975763,6.85526897059675,6.40506044966249,9.14448479165869,9.58459451358466,0.574860692580974,2.14651278348892,10.6384407362404,9.57342553331723,9.85021337204916,9.44247320571394,8.70976393962948,9.81895984573594,10.0663747189216,9.6617863665282,5.93331027216192,10.7097098244577,11.6166634838585,11.5384011202006,9.25846615777822,11.5341024341201,6.97952139923226,9.20981232612501,9.92927738993978,7.63042285923701,11.0632852671178,8.85803369419809,8.58209700275169,10.5779809780931,10.6827272276948,8.02718922749558,9.07747171217393,12.3428202188957,4.9518941382359,8.61240291331005,7.42253434628508,9.39907055271957,6.62016904996108
"TCGA.D7.8578.01",9.01074347222193,12.4076751913022,5.66408016160819,2.03058560594999,7.84204881504447,3.2044114675113,9.99189554213687,9.48151333261154,10.9391672146375,8.26793159211897,8.13908971077914,11.5749161005886,7.25264711152594,7.00037131882125,8.26326809880591,8.55749868504455,9.54018613335616,8.83710474421412,7.04428099888892,10.6208928708742,6.49908694627546,7.23934068646245,8.47624504998585,8.8158241483988,0.151874242184045,3.83765610288092,10.220619612472,8.66960327145615,9.57452942616878,8.73797146112002,8.24234722044358,10.1474361930653,10.9693034225929,10.8209749253387,6.19366814254473,10.0994437825972,10.3774215367675,11.4005160981535,8.98086959629203,8.21291000498943,7.31191171735512,8.6399554624228,10.4681872943061,6.4156434349006,12.030950424222,9.00382263502208,8.36186727028089,11.1073693739012,10.1246446036641,7.8996332539832,7.4998804348319,11.3070508048973,7.07041767914662,9.47546286481704,8.60654378990261,9.46609604662619,6.19021349695231
"TCGA.D7.8579.01",8.93866864521325,13.0625548257719,8.07787680632122,2.18505223602314,8.49683733955657,6.80382841337338,10.1490116795747,8.11854854192659,8.52892572677047,9.28808671519144,8.92124670486269,10.5314602090456,8.321869360675,6.61349297058056,7.95083984863977,8.71836139733485,8.54931101896501,6.83800179974476,6.50937758934625,10.9129517935462,6.29381103103162,7.49215141642172,10.0588307604794,8.94284302911809,1.91452070890732,4.43377382116448,11.1831316552797,8.34876528677636,10.0293815554315,9.17156797222889,8.41567979401851,10.1527861969326,10.6615775830686,9.96308702430687,7.09374510679384,9.23405219324327,8.83487495058014,11.5070618652848,8.97411623342832,8.77879856973581,7.31594515607828,7.61894560191639,10.4478217610792,5.31921757376866,11.2629221276682,9.08663173526691,9.06367301223196,10.7432245917738,9.7086455071047,8.86085243596819,8.08816161160035,11.5152343437633,6.8504840728526,8.04310859569803,8.1223111622623,9.19942596472878,6.80646222569031
"TCGA.D7.A4YT.01",9.70357136452576,12.6054382897764,4.41400516619911,5.16493929294966,9.00140915797202,7.57151433837606,10.4160034447905,10.5949505417753,11.4358570643084,9.21818944172801,10.4356852575954,10.8493889536202,6.80746506504318,7.95080892254748,8.03389028691148,6.37868827634139,6.621285325842,8.89821466519284,7.90005123628317,12.6545791510343,7.94832760423788,8.11185760148973,9.45444891379994,8.85336605366645,2.59532176395638,3.54946562178927,12.8580337224913,7.71318200722818,9.1259056846856,8.61637644961643,7.53461817541266,9.63848384035634,10.5485833663692,12.1739386351165,8.6752613059562,9.70944840446022,8.91857139675384,11.6926298326847,8.41942609354872,11.0775828987156,6.88232113840564,8.47452959717511,10.279139325464,7.85242693131052,11.007689967141,9.58620962749604,8.817830142476,9.31558099831413,10.1853884371219,8.85911600021976,11.7379547966697,11.3474084468316,7.87313328560903,8.74369311242569,9.57138189945588,9.82761491185126,4.58877991257111
"TCGA.D7.A4YU.01",8.89392933764996,12.5220360038309,7.49942333156618,2.49159291532818,8.16630595335839,7.94562018906865,9.78229911244235,10.8608964623346,10.0729869881245,8.42770716083311,8.42660514863298,11.31287775783,5.77307003009286,7.88811113452788,6.80931365786795,9.11022514570634,6.77650667019478,9.47970080813955,6.36669712913769,10.4753938967072,6.82136693342687,8.91023818373543,9.92915176940859,8.63555499861175,1.64270105712945,6.38824181599097,10.6145999319607,8.81831239097141,9.9558223390893,10.0345056929705,7.56552599814761,10.3930959288095,10.5296820697126,11.6342831799253,7.1607470632607,10.0462422379065,9.73060016646377,11.955268675485,8.75506514843344,5.89571841534717,7.23033259489228,8.91593838982995,10.8750928633631,5.6686437837765,8.66128521033296,8.55069844274788,9.47676886369162,10.125956973519,9.98652298438737,7.91385338684747,10.1083781974616,11.5479118067287,7.18038292855896,8.26152611547613,7.35276422234028,9.5847383948302,7.25405493174589
"TCGA.D7.A4YV.01",9.46855039313622,13.1914405980613,6.93409039662042,1.97407521902467,9.35694327134954,6.93162897270845,10.2934424877107,9.5171618593319,10.0977868381846,9.74068351299147,9.81642064147506,10.4265095905186,6.84106682636455,7.8570170312199,5.29124553937931,7.48356728912287,5.80972752602291,8.60827736407355,5.73351208364173,10.8959652071917,6.81448415230185,8.69067882497438,9.95516973562264,7.92724238049529,2.06942056824141,5.34946469159777,10.5228123126176,8.16632149969334,10.6864608647803,7.68465471702588,7.91325777264975,10.0023358459847,9.8924627752859,10.1169291309273,6.99069414910663,9.59771368244791,9.40474367174701,11.1297018098125,9.44324885284407,7.44879875084653,6.97648843055968,8.02624183582254,10.9923998060207,5.60119396941558,13.5853429355445,9.07754724633965,9.94110953478743,10.230932884155,9.6806801173241,8.31190084714021,9.63783063710809,11.2675769075735,8.14260039711669,5.86298801919652,5.25338824496172,9.03556279347713,7.44082769378775
"TCGA.D7.A4YX.01",8.79219340809068,12.5705432979086,6.94322050950125,1.61896528119376,8.34190538392436,7.11756011715755,10.5669914311018,10.6137668138906,0.965525902682203,9.1238941472995,10.1158774391145,11.4324743270205,5.89162886427023,4.63265751145872,5.27838452962819,9.88996594275342,5.2639353873011,8.60574309122047,6.32116751317732,10.892229657126,5.66795891870503,8.09699028642845,10.6949196296381,9.14508953398009,0.151874242184045,3.79239972916717,11.8044970642576,7.96509089559105,10.0344256881222,9.71234763547197,7.34584514729541,9.33441287935783,9.80715557001627,10.6968188192974,1.95280129354238,10.014042785872,9.45638003365353,12.3448777970365,9.08198910388761,3.41352793300012,6.95986988988029,7.70540709302686,9.57454549491569,2.27698709799004,3.05837980703802,10.0879459160165,9.42755327432078,4.35574322076884,10.3315407502521,7.18622658160736,10.0381286600708,13.006295121443,3.91221634463022,6.61478353951203,5.53288561760809,9.39906277822709,7.52741407346998
"TCGA.D7.A4YY.01",8.80821220329955,13.9474328935729,7.4024613442953,1.2465256500923,9.35045406570017,3.54983309395154,9.94652712969641,9.72658861203388,11.4139056818983,9.36850203323468,9.04136269909,10.3767654554061,5.12752733844221,7.74590419044697,7.63050173895284,8.94254782211983,8.00743359821345,7.71935108036764,6.97053740793314,11.0119568760753,6.33143794961156,7.83015373592887,10.9741944207548,8.39791277112318,0.151874242184045,4.871411046635,10.3047667796863,8.14224628265708,11.4534382969197,6.89730894348995,7.90459719449743,9.44518258988048,10.1222641208103,12.3138660346996,7.10013360397794,9.17597970452576,9.43807801135448,11.8406613532169,9.45219934750097,5.04866830332319,6.33089632933126,5.74620843252697,11.2497468209716,6.33419139637256,10.8418313120255,9.6475004438864,9.68866124626471,10.5259551143337,9.08713216709098,8.61830437756601,8.95733343332152,11.7655073607544,8.63180486256259,8.48233642750532,8.32731083217011,9.34400576497689,7.22591951333729
"TCGA.D7.A4Z0.01",8.89141714407984,13.5866872275586,8.58091903116214,2.03462054230348,8.94227416135648,3.47010374428986,10.2684255753174,9.17621815350802,8.21076063374052,8.93230393907024,8.12981171055803,10.2183406613658,9.0807385771258,7.0257298609817,8.24181349403143,8.48985539100191,7.25228482957167,7.57265675666353,5.90469680916886,11.3053463712679,6.08419756012209,8.13656571109514,9.81764574061295,8.68396259015204,2.92964110944289,5.63573887322753,10.8710734659234,8.56136235155563,10.6440259236815,9.24781007376199,8.33228230670158,10.204376781796,10.4004432197276,9.07303648936369,5.56982552919255,8.87502942501061,8.19816273870077,11.9636640478963,9.0102449344755,8.68247347518391,6.4713416632691,7.50098176222135,10.1945247575761,5.46323642903567,11.1631181141521,9.06632200784694,9.48765063250371,10.5593952785038,10.6861063497137,8.73160415067531,7.59953807504413,11.3121732730946,4.5398293992173,7.84784630111894,6.82081029825902,9.82309060605159,6.32628368485932
"TCGA.D7.A6EV.01",9.73996075637645,12.5912224459082,6.22766173755808,2.54296871321249,8.95093274771176,4.84021017102275,10.3369431003629,11.3980398206417,10.9592672198696,9.36733532176333,7.73045617991256,11.7392195888884,7.39819766597935,9.09024129713539,8.56026758241086,6.46931768209537,8.38888901006752,8.8243968183022,8.61217772101203,10.982511365962,6.89504050671269,6.25050412293035,8.67612738012441,8.86216513748966,1.07528968277318,3.08930191673123,11.2566238259275,9.57272841645403,9.42722226015867,6.76518680274261,8.11056164257203,9.00368546132385,10.8117787175882,9.73737319328425,6.50918020592259,10.2010911987122,10.7385987703562,12.2392314673234,8.51376854146443,11.7900805537901,6.64379385130645,8.20699576421711,9.81818637085166,6.40944503924237,9.85846104151946,9.35682405920268,9.89008727545421,11.6901213680929,9.56860616241632,6.83094259337008,10.2023071030414,12.3459945933892,4.40499663481944,8.37490738220575,7.24051998173095,9.84214448050377,5.35619547264642
"TCGA.D7.A6EX.01",7.96643386823066,13.4789776869448,4.06003962354121,1.71208939696588,8.90036292455,10.2652045302113,10.4640522928372,10.8576450358218,12.3177028752138,8.74544686238377,7.69834266080233,10.6557094461693,4.51085961275259,9.48363346067409,7.19751730272323,7.52800659609018,10.5699497230788,7.73451191072343,8.56561214609843,11.5203296352975,7.77336540818463,5.57236710602681,7.32442580823448,8.6808047779204,1.45129475577781,4.0586227898369,8.36618507300642,8.02610059096036,9.9730931530384,9.34490349282566,7.1556224742818,10.3061947257592,10.9247546098529,9.91662253735959,8.36319103627801,10.0553900573505,8.22141368052982,12.0237418239028,8.0191978253879,12.7216898857832,7.05311105834965,7.15995808150643,11.8451660542582,7.63078995980726,10.9884186674798,8.34413776255952,9.35928235342026,9.57407066689779,9.73950592030531,7.85379055053033,6.74028831128715,12.1335821997266,6.31959301194827,8.3201157710828,7.6760872583342,10.0276912926479,6.90797627307522
"TCGA.D7.A6EY.01",8.59462913683571,13.3952891376526,8.1159538521096,0.638990588171159,8.83117362441656,6.32614355384541,10.5416671629605,9.6570480992911,7.91854519407981,8.86108825313065,8.8594744615227,9.76671856398634,5.59860351619256,7.67098469515633,7.9007340763459,9.59094919089759,7.90246981910605,8.5326442235174,5.58776989332871,10.9546647698967,6.99214622840064,9.01419781909601,10.8123280231658,8.18494806579548,0.151874242184045,6.22531148272023,11.6146336230874,7.95822739234582,10.2942156473485,7.83935869498771,8.14698605023015,10.4309867402283,9.93289572786873,11.0575383326522,5.8105878149412,9.25869607833042,9.35196966079976,12.2684435199907,8.93031492971348,8.94148586809142,6.11865345494261,7.23477059652515,9.29064205497326,4.76804212151016,11.291024296343,9.3195528999662,8.53234908528107,9.4160472854406,9.80101494169086,7.64333296935843,9.51859394495574,12.0132716006284,9.15855368683063,8.51050186112613,6.72917576205897,8.56054595707586,6.24681644041468
"TCGA.D7.A6EZ.01",9.39925974333891,12.3504121801561,7.88940149846071,0.140707800377836,8.74415527128303,4.81099007976872,9.17689749267874,10.9526550009978,0.858280054511322,8.99492290809106,10.0938868505629,11.0056763302104,5.67471420965343,5.29056085993624,6.00067691688749,7.01336489582205,7.72355118962017,9.14724581497109,7.11579011271114,9.56128408205963,3.90848603785276,8.12267151795808,9.78068180122949,8.96165387324609,0.151874242184045,5.48246813607567,10.7785350837637,8.61132150665655,9.90378400676229,9.9072906899293,7.22513319686329,9.76247189380314,9.9760013224935,11.1587119348133,2.39336855285498,10.1832969038731,8.53975232931649,12.0758227942157,8.72802728966086,10.9121705903309,5.797111733678,7.21653724153341,9.89868599562406,3.94951639636766,3.9526604209244,9.13768358375483,9.38825473103921,5.80323823743027,10.033829111209,7.82211092684977,9.62478424902742,12.4596448123086,7.63573983730722,7.64084990097539,6.77905874962121,9.96429058401168,7.17487102678586
"TCGA.D7.A6F0.01",10.8442642274631,13.4207325868872,6.45047668317565,2.18308999848436,8.06775952935276,8.88397961151272,10.2454864833697,11.4853939183333,9.99402197778877,8.30638497415394,8.56975356214246,11.4399360078537,6.26892334124887,5.70517780578843,8.64233048098039,6.47473207330569,9.07908176121373,10.9352343591937,9.72065514397056,10.4412784363881,8.4500293810185,7.78065848449658,7.52602226302489,9.39358235294095,2.35510672676588,4.62558205622912,9.30431567085348,10.6898300701975,9.69480588199473,9.20740100655753,8.02805571290858,9.3114411528524,11.0126538589347,10.7229421232165,7.86164351817981,10.020798994993,10.412863291615,11.8331178269102,7.56634586547991,8.38000381740554,6.90765628311415,5.04093957383746,10.6077675209638,5.57194905869281,9.09814602135716,9.78343853477728,9.04076511688829,10.2486920139656,9.9513654934269,7.2853187491411,9.57747210257291,12.7159388852919,4.01034895273966,9.96922435618419,6.56223912800264,9.24935679812805,5.88334198339389
"TCGA.D7.A6F2.01",9.94875915960829,11.8650339942773,6.87830865653253,1.15007739790164,8.42143191981225,7.65800046960006,9.37364608826436,10.5204188352835,11.9927897716316,8.39437694581458,8.37650784403743,11.4137052941156,8.11040528916001,7.79470277946441,8.54929449492496,6.73142839063227,9.70758542607226,7.80883482258377,9.4535827689898,11.0243489911214,7.80494662141067,7.92616840448492,8.97625220351682,9.73430341560562,1.7707236816906,4.91342078130292,11.4007803393638,8.39576106307638,9.01474216804875,8.67560545329667,7.50630225824506,9.75116277654537,8.95560321604721,10.3302324527028,6.35728347120904,10.0601482141938,8.94418308569136,11.2629491771165,8.24953983423197,9.80542991883624,6.6939356132802,8.31579983741619,10.9060562640211,7.06544046492073,14.1970483563233,8.47226527627206,8.85151781039629,11.5832202905083,9.26559195708479,7.97245920855376,9.96483938861023,12.1965153203258,3.61373182593267,9.32471510765252,8.54615627546224,9.5269139878875,5.36275213946736
"TCGA.D7.A747.01",8.63062830006829,13.0239171462212,7.27675427220466,-0.259720829140179,8.8533594483943,5.97054203904415,10.2418401299497,9.18620359371406,9.20981278781868,8.77114447524816,9.66022673173901,10.2501817834979,6.98863165369091,6.17819842468083,7.42522726686508,9.28526787203548,8.26740004229933,7.66954139160399,7.13937447942325,11.5139152673181,7.18446607110608,8.27997918513889,9.63320983711773,8.52941356343246,2.86798718412856,6.03050233078631,10.3640062231623,8.37902277344173,9.9585206547661,9.48360304224146,8.37492856857541,10.8237358914939,10.5543126834396,10.6109257912692,7.58097826018059,9.95356082602099,8.12784116902851,11.9040426302589,8.71231612870102,7.87658666511346,7.10751306584391,8.42914359253836,11.12309700906,5.89841706712905,11.2870704913964,8.20003613095335,8.99529313653104,11.1165438152457,10.3542294739389,8.82887929706675,7.84437052315616,11.0150008844067,7.86120371488781,8.15911540920529,7.56080217528498,9.6349593811761,5.98976976895039
"TCGA.D7.A748.01",7.56487795889511,12.6947928936611,9.61528103292803,-0.259720829140179,8.73939724472536,5.2226284742067,9.82749686285013,9.35505674251335,8.62897278664104,8.79801939756905,8.30151345051804,10.0541303198692,6.40780869751391,6.5664984047646,8.60834800727137,9.06571188956088,7.40494800816804,7.68474754970661,7.86500898543326,11.1150311257192,6.12597115378945,7.45549609863119,9.26394122233238,8.69206978988782,0.151874242184045,5.14233302744142,11.5393100747946,8.35294858558007,9.80512218780228,8.70030392709687,8.283229848764,10.3243901925616,9.79951118169932,9.37440525641001,6.27463145618917,9.11662789025311,7.59318291893734,12.2176182484802,9.06616756354454,8.84769133092225,6.1323525751983,7.62138719034475,10.0711380106666,3.83967483969604,11.4648013557914,8.60270233824411,9.59478142098172,9.3202749496209,10.3295732379451,7.00730442502951,6.38673147623391,11.3861149590689,9.56252047441339,8.51171753893326,7.08460708193414,9.8264013376036,6.78335392547263
