"","ACTN1","AIF1","AIM2","AMPH","APOL3","ATL1","C3orf70","CGN","CHAF1A","CLIP3","CRYAB","EPS8L2","FBLN1","FBXO6","FERMT2","FGR","GASK1B","GZMB","HLA-DRA","ICAM3","IGFLR1","IRF1","LAG3","LHFPL6","MAMDC2","MFAP4","MYH11","NUB1","PBX1","PDZRN3","PLPP2","PPP1R14A","PRICKLE2","PRSS23","RBM39","RBPMS2","REEP1","RGS2","SGCE","SLC24A3","SMAD9","SRPX","TAP1","TIMP2","TPM1","TSPAN18","UBD","VIPR1","WARS1","ZCCHC24"
"GSM1523930",8.82695720212371,7.19040981197739,5.41468289978547,4.48894408809353,6.87099024145013,6.07249443417853,6.55342667942563,9.46487836835401,5.65942159967525,5.58131422827338,6.17390096499065,5.90528781412247,5.657356625024,7.77717713951772,7.51423071405697,6.33631402296945,7.16872847747554,7.6651125125627,9.97944865295842,9.10699144387077,6.54548046529706,8.88624832634647,5.25432645026064,7.56081225081216,3.97623853673561,6.3805543138681,5.51296997753263,5.46870677163979,9.45753183017511,5.99967488196971,8.17309714949788,6.82890655786487,6.30499520614829,7.82705407241002,8.50272829974034,6.40137306883502,6.93104486071753,11.139279834724,7.48342228573708,7.07506788007116,5.29935294807277,7.09336369027761,9.86781320419569,9.26297811679738,8.0671840256396,5.63806703701198,9.48553816864319,6.29320494504857,8.8967883240504,7.63473020904582
"GSM1523931",8.66353900401511,8.502247592216,8.78315309219198,4.5775622230387,8.64042271740491,6.37737191270225,5.50423641761604,7.22128560735531,6.30114816349087,5.55792128261136,5.94185053770454,5.42045472981118,5.82355260928116,8.30489951534413,6.07388028240705,7.53104710536458,7.00312731267066,10.5785829738466,12.4014263501564,9.32419723985334,8.14756520459133,10.0070757144051,7.23883567394253,6.7646689953594,4.31964587684127,6.08940647005802,5.48063023756675,5.51911942266814,6.32679377926431,5.21924688426918,7.45233983565824,5.44017473690164,5.24352644032394,6.5757352002926,8.28410808349194,5.79425153540303,4.3201896388023,10.7104310727517,6.70789225472687,6.0906230865739,5.06483509528297,5.69008799725291,11.5306077621086,8.97856169339395,7.47351329921755,5.31325790056915,12.6417361141357,5.80051490042839,11.6323794205266,7.35810396267232
"GSM1523932",8.42573800515973,7.10996373249451,6.23511729642057,4.06058549251531,6.41592399944873,6.08125927912644,5.87476504184111,8.51662458206261,6.03862983928402,5.24016395876412,5.91504887435534,5.67617323417367,5.68387786249426,8.29418290090043,5.59200417803069,6.22467038651516,7.17061334430534,7.32596357039905,10.5319998446283,7.55168793492383,6.70216521846364,8.6139962147722,5.05610960326544,6.12445563170478,3.35263075860002,6.00831263239927,5.04591860684912,5.35733295672685,7.35461244364994,5.36128026382408,8.5128443882382,7.29679256538289,4.50592879090879,7.41828068499597,8.62786886892659,5.79639811876495,6.93829535031078,9.64247620389427,6.82517686165152,5.77430375445116,5.30479335105263,6.13277895454307,10.3855193484044,8.89610177598828,7.858033359356,5.72148123471318,11.9414161973746,6.13678882555288,8.59667915496705,6.41229901643719
"GSM1523933",8.29622214961271,7.53800853971166,6.21346699292089,4.45547668323292,6.52235658369022,5.14660278057912,4.69830259773946,9.57397766126606,6.22243355002694,5.39413259412689,6.31752420066032,5.59383006924529,4.68666842200724,8.20268459972609,6.72849915928673,7.20834278990945,6.51655842625813,8.48326962405981,10.6987836380923,9.20233303827422,7.29259961652982,8.0895572482424,4.82551875221256,6.61082602086798,2.6448697926492,6.02318983633039,5.03427857319791,5.11785896381366,7.84701850388008,5.43537776166875,8.71056215625027,5.00226744726803,5.55895986156556,6.82888251616061,7.79496382112476,5.68708040932307,4.94645108693279,10.4739938771876,8.59129478968612,5.37474395495938,4.53584739223723,6.53659004514356,9.38391047470498,8.86037692306688,7.65319907062103,4.9237540145737,9.59536254063023,5.63482434708663,8.73600965361048,7.35275039877107
"GSM1523934",8.72380222485875,6.784159165471,5.57308139959753,4.38135258505619,6.98705454594691,5.42532833801155,5.4073658109473,9.39545775774232,5.91406451754325,5.17686555040199,5.95880633209117,6.06757163234938,5.39781418411382,8.21354816509764,6.82910255641512,6.0821862933429,6.42215413172077,6.00430698558069,10.3867974877503,8.65485111627391,6.71926853868072,8.18352189700641,4.24846850977927,7.39917026497964,3.50344041156683,5.98599162962828,5.3860768238591,5.10512239872197,6.51228135827355,5.01692791460192,8.97474388062707,6.75453636214245,5.9515811833598,7.33967980791602,8.53240378430603,6.02936007001804,5.37508326901185,9.73934830308474,7.43802845407904,7.06907211762527,5.28976547004334,6.23522006295437,9.5154078981972,9.66181149298712,9.00005161874497,5.66173328356805,10.0895148561627,5.95397534411632,8.7292898432032,6.4730364666378
"GSM1523935",9.39374105902199,8.57324824622582,6.01980582070105,6.22815830554261,6.65956339541325,6.8347159793175,7.16764526661924,6.61654904169155,5.61426768320115,5.66591781489255,7.17852678916078,4.98207840010172,6.91832149068388,7.12098595572519,8.84701694617019,8.16528665375512,8.11251486016388,7.70796423616249,11.828791762916,9.50979628422536,7.40695637018429,8.31178720807987,4.99328367586219,8.18701686631117,4.21302545043856,7.72531191267171,5.73069545620778,5.41337234378414,8.22354278709503,7.02949337551338,7.1346078327818,6.57935675622852,8.00815818380492,8.22898549032895,8.56154318829241,6.71727201578221,5.12700328153128,12.2099844485953,9.0911777686286,9.08180774421831,6.174870043192,8.63338996187201,9.67835735449475,10.8673982442452,8.34980329089536,6.05547461349736,10.8333502618442,5.59313435187781,8.65372925559867,9.31143582071111
"GSM1523936",8.330973264415,8.23306960895882,6.00785377805653,4.87474686868239,6.90384722285028,6.28648853753441,6.28342309073644,8.8656066574384,5.56146499558767,5.73447708701891,7.12504576438389,5.75233487367416,6.58532010856581,7.43409521144162,7.90339676556839,6.48179214670969,7.65919172066865,6.32624588930168,12.6066358609769,8.56358146381928,7.05924833910527,8.05402167366319,4.39550161685591,8.19530372145364,7.37269994516534,7.85459700407648,6.51342376667602,5.19716351515561,7.41273211985935,6.32868110534965,8.82218915183635,6.77452094726591,6.72152710964662,7.61760292032102,8.26936727104931,6.69283347197177,6.221400199758,11.1688460296407,8.65868521644296,7.52771228319115,5.96530553666944,7.24417866478655,9.47887007417939,9.6423245927963,8.50122161031058,6.00729044527017,11.7807599244051,6.00181012139784,8.77812657481918,8.05765635377429
"GSM1523937",8.5676147900848,8.18159584817652,8.0768197737892,5.04765898434656,7.10604251520813,6.12913148518087,5.33306144051892,9.15110109784744,5.85376393770897,5.38919162784392,5.76715286881359,5.7364015531896,4.99894371281325,9.68401095199088,6.80096328772836,8.93986124509214,7.1027937146596,9.02525917203848,12.0049262794538,9.94494414611164,7.25241331525487,9.38041148072296,5.48228085613845,7.38211737692432,4.91682342692233,6.91046980282432,5.71925592179948,5.69004369783555,6.32935310882368,5.67193601764344,8.53961041066888,6.73149534975567,5.83898051855218,7.21755913322101,8.57062232829718,6.07593535775661,4.36678399060833,12.0872310362652,7.27069336039442,6.05134192371007,5.52540008992422,7.06757222570206,10.8534698077134,9.3754861281636,7.37214744265814,6.01541758430042,11.4968187370494,6.28460113762925,9.25638142563142,7.204531095429
"GSM1523938",9.22301777360938,7.89204887176495,6.24745195187943,5.46080760852641,7.38655954052376,7.88976827639055,8.01176007501892,7.83336851585025,5.5098778319697,5.88451686408363,9.09081252923347,5.11756830726672,7.35766739082128,7.69623178832658,9.42219975998267,5.63800320212971,8.11486593688539,6.63354604104399,11.8349099393662,8.09169177358112,7.13491451767767,7.73298184359772,4.28900129775104,9.25026210991036,8.24525006602527,8.30296760168236,7.59722793111918,5.28545335893395,8.20022692294448,7.01883997124683,7.41418585608843,8.32981381339734,8.26355582932441,7.87864141039299,8.43457568726359,9.24262943093511,8.09540137809295,11.335088680399,9.83727391820735,8.54942516807948,6.72672885442492,8.71689973446812,9.39867764192697,10.0105144468098,9.35883931312605,6.4974915024648,10.1882469922157,5.15567624793574,8.46529299412749,9.74915500155655
"GSM1523939",9.55540287204275,8.19499362229545,6.70785852410207,5.97399844834498,7.20199695077048,7.98427795709204,9.04749991823458,6.47220404055784,5.28210423331833,6.49946803353841,9.72756439115067,5.60841943203026,8.0470852231172,7.15697823632527,9.50329386512069,6.40691702442629,8.37768062455125,5.96685544728235,11.8253878516198,8.67864457853829,7.31317949754665,8.00105035898275,5.17712488894571,9.75855910701609,9.08150931419954,8.58696822003418,8.06602895906774,5.24261982398822,8.67134023523278,6.91660428365445,6.34025602362081,8.79838618020645,8.44008460740008,8.76780242964679,8.32591741019973,9.65769708283561,8.39678605783642,11.664144935657,10.0264137382723,8.51658232490913,6.99891960727185,11.0450628180279,9.58552588636604,10.2159242693598,9.72037716465746,7.33995539906171,9.93586746153799,5.90151178359808,8.38808843130193,9.9273561444969
"GSM1523940",8.35522857079842,6.55452344840647,5.96118977850203,4.37262025604317,6.01820295093492,5.06906599604894,6.5386498232684,9.61634441834906,6.15170920960565,5.24777249799404,5.63208448576779,5.9962532093759,6.70973568574805,8.58100492131192,6.82157730396111,5.74880334636322,6.594458834064,6.10298716536931,10.3186849370219,8.00334729980028,7.15880440416946,7.44939149996663,4.96329316826887,7.1740315546269,3.92806118031421,6.03852844410698,5.16655269069064,4.87284574438732,6.06643657732096,5.79285764708359,9.36252367206209,6.69415668202123,5.86815281815822,6.64779703447975,8.35253252062045,7.12868102624164,6.62963455631657,8.67658959215993,6.58403960620036,5.85566975850458,4.96628309551592,6.02038170659071,9.41424616263496,10.4055861021801,7.68627999866724,4.91882391005885,9.85130492236084,5.7715880524341,8.2854607407,7.18675693496499
"GSM1523941",8.21016525651134,8.20245164985919,7.56629234306957,4.45858703466165,7.58699810439753,6.52727286156669,5.21350839906392,6.77676522377906,6.39562706608467,5.20528991979324,6.35238481005155,5.24016248027012,5.39438743318634,9.33790540499679,7.23918525945386,6.43930883665266,6.99720771216548,10.8096434806953,12.4211326761921,8.44083958833306,7.41533698794717,9.39057437483811,6.21018660485409,7.70595033537057,3.28750601560966,6.2500448915881,5.53440611472185,5.6147076077681,5.67073947990594,5.11156939730434,8.60847580617815,5.48530260464548,5.74235180426543,7.5040974778773,8.30751515195824,5.85951714426108,4.10305407758958,9.99657046359743,7.21098989819382,6.26306405773091,4.57101940125578,5.97738114613933,10.521791829264,8.55923799704348,8.9546911503948,4.99227892003005,11.446257247474,5.33241401352211,10.6220271776735,7.06160106402842
"GSM1523942",8.7493637603773,7.18125463328805,7.82825607695702,4.80146304160103,6.17276885356393,5.74710811610231,7.14669494385731,9.03288940958273,6.06244107430972,5.48881254113804,6.41355977626792,5.246152241561,4.95270496701752,8.23819920822035,6.7822250117392,6.73684847024249,6.89639201943588,6.83856600911318,11.2918952110183,8.92015772230347,6.96479280752705,8.27253926123476,4.95412036564894,7.11403619218274,4.73571237515871,6.48947035824848,5.38628604636775,5.42577698678381,7.1098985040085,5.47585320707796,8.69392327735508,5.99021669276988,5.89668127178888,7.16663471518513,8.1860169328383,5.9740210507601,5.02706489902243,10.9620135921673,7.58646391472519,6.78282604910503,5.33331130025749,7.58030427187252,10.2589071504159,9.37401810948026,7.7557672583915,5.64712612776901,11.6260366371827,6.18562425279297,8.69298622296593,7.03477914009707
"GSM1523943",8.40851629558672,7.35589622204018,9.1448876683184,4.70085295982829,7.32379912974507,6.19753558178535,5.44800382739862,7.89334412517534,5.60358333736099,5.20513947245028,5.87324753928652,5.58732921460921,5.12875426471933,8.67779998886371,6.90086130674239,6.26164059594603,7.20699702640418,7.83136603270161,11.2613427020256,8.54720517131105,7.21397609466967,9.09077734987464,5.06717880427496,7.52585760935366,4.58550025472804,6.34716687867591,5.18258401668734,5.24006149139614,6.98001448092091,5.42406219684315,7.61035215218991,5.57107360160128,5.478311572749,6.79265363301544,8.04611035539819,5.88316696958666,4.57734766305521,10.8046566065901,7.38434809452838,5.32643825043594,5.19959804659854,6.38025970033609,11.1062243166354,8.55540721150997,8.27241814746607,5.34120638223555,12.5208754154453,5.66883911561008,10.1195087014998,6.65004931247246
"GSM1523944",8.23784171601639,8.11818571622194,8.04208463546059,4.21072481811568,7.78158826227556,6.03065858539251,5.23115745858609,7.79433119588477,5.90279202509208,5.36613521934238,5.41559170166532,5.91345555484008,5.2697522273008,9.75953532023389,5.90894394360041,6.66264758788002,6.7296955894998,9.73624014478035,12.3352490620847,8.33025122346149,7.74519579925503,8.9975969062847,6.0276158774029,6.83779132592845,4.68172890349551,6.10554836789069,5.05120819168788,5.61779762149411,7.36198558801114,5.13732051023544,7.26689118904568,4.63511538695808,4.4733161126769,7.61204695176074,8.00595509530434,5.20865170979795,4.57321549825136,9.4600444698848,5.80155871463976,5.16953670716569,4.18325526357821,5.28930627167098,11.0753287388616,8.47669145456033,7.54673935791004,5.06029841848515,12.7446303130542,5.93127260513922,9.44020808519291,6.38728286003202
"GSM1523945",9.35959759494454,8.31579639308908,5.08583119930639,5.37224650943681,7.05084385726094,7.59161675598645,8.53360813969067,6.54660072432874,5.90812356568501,5.5316668915188,8.09405278484955,5.03372163700609,6.30655333732754,7.44585023640148,8.6476335801976,8.12906007997618,7.8097093280263,8.05121826357484,11.9404418779175,8.69562356569147,7.309663864514,8.46737838119851,4.70118271438855,8.47663814484253,5.88386381207506,7.41594956344943,6.87033779308726,5.14890123072755,7.74180276599832,6.75762487211676,8.11022199872381,7.37209062948026,7.25345584883193,7.98182325960439,7.90419729855027,8.25203342685981,5.94540478315641,10.9001347224503,8.62393039839648,7.83616862241157,6.87198239933206,7.03037894296446,9.63601755897393,10.1494026129281,9.2225727166959,6.20547383603953,8.35545982362042,6.06451095531783,8.71383404769383,9.03638025412828
"GSM1523946",8.59464470716826,7.84137521941251,5.64517632579845,4.40871943877451,6.67240796828707,5.61877279988679,7.1273202536819,9.43322315349267,6.17761541113325,4.91698079704513,5.51192380093231,5.72207195085927,4.76092878148501,8.12044390166015,6.81104599059171,7.21436549835934,8.47730650096511,7.55924214143123,10.716982628915,8.92853337171098,6.92235448913667,8.33265816844906,4.46125541015606,7.40859719669869,4.28140063496703,5.32951467419012,5.04856029404332,5.05279522611897,5.96191245100668,5.41651617841248,6.584141492893,6.61161600481762,5.07694637681782,6.84049832304032,8.49953751173198,5.94522187710825,7.28974258377272,10.9894897935754,7.55660298787061,4.86046445396003,5.1635583704602,5.77480390858395,10.2803801212813,8.81864379541094,8.36679578988799,6.21902693434345,12.2835794441731,5.68395956166963,8.5985869206038,6.42254825807168
"GSM1523947",8.02799899844605,7.36472858406726,9.17548880947116,4.28602817456445,7.57898537802151,5.85641734978865,4.93471798332201,6.59920568989205,6.31889548692807,5.06274869667091,5.53619898391559,5.77911589465474,4.69945895753218,9.44885113913294,5.81595130979561,6.23261888258268,6.086914169839,8.81957972041315,12.4133941798129,8.22233599141092,7.10295961351016,9.24216686998957,5.69946648435694,6.38673879501771,3.39168360129891,5.83346112530454,4.80705778392525,5.4225162786397,7.30163498944403,5.22744867622198,7.93008429162174,4.86202475477976,4.9478235914139,6.35119559805056,7.80266276522941,5.43316209890237,4.32257453848723,9.93669901403739,5.87959565191557,5.1773663209871,4.51395201731518,5.66053905081459,11.0162862466914,7.80362639770621,8.1474451773723,4.77561004523304,10.3799129571212,6.41985808334656,9.59177700710632,5.97458553927103
